"year","number","type","reporting category","standard","item description","pts","school%","state%","school_state_diff","grade_level","discipline core idea","standard desc","item_library_URL","year_2024"
"2023","33","SR","ES","8.ESS.1.1","Explain the reason for a pattern of increasing daylight hours in a given area.",1,48,46,2,"8","Earth's Place in the Universe","Develop and use a model of the Earth-Sun system to explain the cyclical pattern of seasons, which includes Earth’s tilt and differential intensity of sunlight on different areas of Earth across the year.",NA,"no"
"2023","34","CR","ES","8.ESS.1.2","Analyze a data table to complete a model showing the positions of the Moon, the Sun, and Earth on a certain date; analyze data to determine a tide height and use evidence to support the answer.",3,25,36,-11,"8","Earth's Place in the Universe","Explain the role of gravity in ocean tides, the orbital motions of planets, their moons, and asteroids in the solar system.",NA,"no"
"2023","35","SR","ES","7.ESS.2.4","Use a model to describe the role of gravity in the water cycle.",1,48,44,4,"7","Earth's Systems","Develop a model to explain how the energy of the Sun and Earth’s gravity drive the cycling of water, including changes of state, as it moves through multiple pathways in Earth’s hydrosphere.",NA,"no"
"2023","36","CR","LS","8.LS.3.2","Describe differences between sexual and asexual reproduction and explain how sexual reproduction benefits a population.",3,23,40,-17,"8","Heredity: Inheritance and Variation of Traits","Construct an argument based on evidence for how asexual reproduction results in offspring with identical genetic information and sexual reproduction results in offspring with genetic variation. Compare and contrast advantages and disadvantages of asexual and sexual reproduction.",NA,"no"
"2023","37","CR","PS","7.PS.3.3","Use data to determine a design that minimizes thermal energy transfer, describe how the speed of air molecules inside the design changes, and explain the reasoning.",2,64,66,-2,"7","Energy","Apply scientific principles of energy and heat transfer to design, construct, and test a device to minimize or maximize thermal energy transfer.*",NA,"no"
"2023","38","SR","TE","8.ETS.2.5","Describe assembling, quality control, and safety processes used in the manufacturing of an object.",1,74,62,12,"8","Materials, Tools, and Manufacturing","Present information that illustrates how a product can be created using basic processes in manufacturing systems, including forming, separating, conditioning, assembling, finishing, quality control, and safety. Compare the advantages and disadvantages of human vs. computer control of these processes.",NA,"no"
"2023","39","SR","PS","6.PS.4.1","Analyze wave models to determine relative wavelengths, amplitudes, and energies of the waves.",2,51,47,4,"6","Waves and Their Applications in Technologies for Information Transfer","Use diagrams of a simple wave to explain that (a) a wave has a repeating pattern with a specific amplitude, frequency, and wavelength, and (b) the amplitude of a wave is related to the energy of the wave.",NA,"no"
"2023","40","SR","TE","6.ETS.1.1","Determine the design problem given a design solution.",1,67,59,8,"6","Engineering Design","Define the criteria and constraints of a design problem with sufficient precision to ensure a successful solution. Include potential impacts on people and the natural environment that may limit possible solutions.",NA,"no"
"2023","41","SR","PS","8.PS.1.2","Compare results of investigations to determine which result describes the separation of a compound rather than the separation of a mixture.",1,52,45,7,"8","Matter and Its Interactions","Analyze and interpret data on the properties of substances before and after the substances interact to determine if a chemical reaction has occurred.",NA,"no"
"2024","2","SR","ES","7.ESS.3.2","Determine the geologic event that could occur during a rainy season in an area impacted by a forest fire.",1,92,77,15,"7","Earth and Human Activity","Obtain and communicate information on how data from past geologic events are analyzed for patterns and used to forecast the location and likelihood of future catastrophic events.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC909440605&YearCode=2024","yes"
"2024","3","SR","PS","7.PS.3.2","Determine when the potential energy of an object will change the most.",1,57,48,9,"7","Energy","Develop a model to describe the relationship between the relative positions of objects interacting at a distance and their relative potential energy in the system.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC809281175&YearCode=2024","yes"
"2024","4","SR","ES","8.ESS.1.1","Interpret a diagram showing Earth's orbit around the Sun to identify the part of the diagram that represents a particular season.",1,37,33,4,"8","Earth's Place in the Universe","Develop and use a model of the Earth-Sun system to explain the cyclical pattern of seasons, which includes Earth’s tilt and differential intensity of sunlight on different areas of Earth across the year.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC631648577&YearCode=2024","yes"
"2024","5","SR","PS","6.PS.1.8","Explain why a substance is classified as a mixture.",1,40,31,9,"6","Matter and Its Interactions","Conduct an experiment to show that many materials are mixtures of pure substances that can be separated by physical means into their component pure substances.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC289753&YearCode=2024","yes"
"2024","6","SR","LS","8.LS.3.1","Describe how a genetic mutation can result in a change to the structure of the cell.",1,69,59,10,"8","Heredity: Inheritance and Variation of Traits","Develop and use a model to describe that structural changes to genes (mutations) may or may not result in changes to proteins, and if there are changes to proteins there may be harmful, beneficial, or neutral changes to traits.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC724053524&YearCode=2024","yes"
"2024","7","SR","LS","8.LS.3.3","Determine that a certain substance is a protein because a gene codes for it.",1,78,67,11,"8","Heredity: Inheritance and Variation of Traits","Communicate through writing and in diagrams that chromosomes contain many distinct genes and that each gene holds the instructions for the production of specific proteins, which in turn affects the traits of an individual.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC717240635&YearCode=2024","yes"
"2024","8","SR","LS","6.LS.1.1","Describe how single-celled organisms and cells from multi-celled organisms carry out similar functions.",1,31,23,8,"6","From Molecules to Organisms: Structures and Processes","Provide evidence that all organisms (unicellular and multicellular) are made of cells.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC724050563&YearCode=2024","yes"
"2024","9","CR","LS","8.LS.4.4","Compare the genetic material of an organism that reproduces asexually with the genetic material of its offspring, and explain how natural selection can lead to an increase of organisms  within a population that produce a specific protein.",3,30,31,-1,"8","Biological Evolution: Unity and Diversity","Use a model to describe the process of natural selection, in which genetic variations of some traits in a population increase some individuals’ likelihood of surviving and reproducing in a changing environment. Provide evidence that natural selection occurs over many generations.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC719861928&YearCode=2024","yes"
"2024","11","SR","ES","6.ESS.1.4","Analyze evidence from diagrams showing rock layers and fossils from two locations to put several events in order from earliest to most recent.",1,36,28,8,"6","Earth's Place in the Universe","Analyze and interpret rock layers and index fossils to determine the relative ages of rock formations that result from processes occurring over long periods of time.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC117940690&YearCode=2024","yes"
"2024","12","SR","ES","8.ESS.2.5","Use a diagram showing global wind patterns to describe the temperature and humidity of air in a region, and describe how air becomes warmer and rises as it moves across a region.",2,40,36,4,"8","Earth's Systems","Interpret basic weather data to identify patterns in air mass interactions and the relationship of those patterns to local weather.","http://www.doe.mass.edu/mcas/search/question.aspx?uin=SC910857279&YearCode=2024","yes"
